sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Final_Label
TCGA-A1-A0SN-01,-1.4806436,-0.65424615,-0.048527353,0.42990175,0.18114802,-0.50952005,-0.7685056,0.41153678,-0.5690943,-1.8234106,LumB
TCGA-BH-A18F-01,-0.26500016,-0.8238687,-0.45211864,0.8188527,-1.9032954,-0.45737526,-0.08053993,0.74525076,-0.35102987,-1.0689815,LumA
TCGA-A2-A0CM-01,1.9025425,0.97261935,-0.9256603,0.3552456,-0.08392079,0.45140082,-1.847439,2.6968515,1.2468255,1.7204276,Basal
TCGA-AR-A0TW-01,0.05087921,0.2848819,-0.11167348,0.8944244,1.8060913,-0.25582585,-2.045255,-1.3310184,2.9976957,-2.935869,LumA
TCGA-BH-A0W5-01,-0.3132341,-1.0615611,-0.22737524,-0.36897525,-1.8858081,-0.8591236,0.34423468,1.3132226,0.34473723,-1.8446233,LumA
TCGA-AR-A24K-01,-0.6566421,-0.5456958,-0.14991412,-1.6558149,1.1419067,-0.69934094,-1.4537449,-1.4784752,-0.40842515,-1.4376421,LumB
TCGA-BH-A0HY-01,-1.1742674,0.8049743,-0.4199035,-0.18577203,0.043866277,0.6517087,-2.0062146,-0.7028112,-0.862831,0.06483207,LumB
TCGA-A2-A0EU-01,-1.2206503,-0.85284156,0.5541458,0.1028068,1.0258895,0.2210128,0.3241565,0.4815908,-1.5453027,-1.6538022,LumA
TCGA-BH-A0E7-01,-0.96131873,-1.9812859,-0.46121174,-1.452659,0.8155261,-1.9297278,-0.69759727,-2.6259296,-1.6411005,-1.9333105,LumA
TCGA-BH-A0EE-01,-0.3140386,3.6402452,-0.3224146,0.10641738,2.1254964,2.4290776,-3.0944664,1.0855525,0.5791396,0.106227525,Her2
TCGA-BH-A1FE-01,-0.7836173,-1.0641123,-0.566824,0.16520914,-1.5106046,-0.6585771,-0.35754773,1.3394799,-0.31956223,-1.4287243,LumA
TCGA-AC-A2FB-01,-0.029215336,-1.1425799,0.033663575,0.22431812,-1.9429744,-0.68005717,0.98297393,1.6559606,0.19665122,-1.7728299,LumA
TCGA-C8-A12L-01,-1.3951283,1.5793356,-0.5086129,0.55441374,1.9211385,1.2824395,-2.586633,2.6827862,-0.69094014,-0.5535596,Her2
TCGA-C8-A1HN-01,-1.205111,-1.3259523,0.2933933,0.95325875,2.0234666,0.2976523,-0.8848419,-1.2753674,-0.20988613,-0.62942296,LumB
TCGA-AN-A04D-01,2.634898,1.5106103,-0.24105033,-0.7189896,3.4154048,3.1603332,1.5169967,-0.44735324,0.46037,3.1618707,Basal
TCGA-GM-A2D9-01,0.3421751,0.8481328,0.93003273,-0.93324256,-0.65636414,1.2834544,-0.15922007,-1.2169893,-0.25600907,-0.82444346,LumA
TCGA-B6-A0IK-01,-0.8040991,0.79419035,0.7318149,0.5416527,0.6239781,1.5576153,-0.12104721,1.315774,-0.45835283,-1.5943921,Her2
TCGA-AR-A0TP-01,1.652048,2.06694,-0.695454,-1.7027172,2.022657,1.7657715,2.6491952,1.1240346,-2.4608824,9.176003,Basal
TCGA-A2-A0EY-01,-1.2067844,0.34953833,-0.13021037,1.5803205,-0.9180946,0.66928935,-1.3934312,0.9490879,0.12414859,-1.4827136,LumB
TCGA-A8-A06O-01,0.009617798,-0.55441576,-0.31272373,1.3848653,-0.89219224,-0.41374305,-0.90430456,-1.2408562,1.0537392,-1.2321116,LumB
TCGA-D8-A27W-01,-0.5826926,-1.5883932,0.23264384,3.3481789,0.97199476,-1.1470191,0.70531607,0.048130233,0.6424298,-2.3900158,LumB
TCGA-A8-A091-01,-0.053172402,-2.1311994,-0.3273578,1.7991343,-0.8173061,-3.0715122,1.8126395,-2.2936869,-0.22554147,-2.055189,LumA
TCGA-D8-A1XT-01,-1.3192236,0.7599285,-0.96316266,0.97935283,-0.8629453,-0.027985334,-3.4817255,0.6659526,-1.2322453,1.2051804,Her2
TCGA-A8-A08P-01,-0.69646186,0.48554868,0.3617078,-0.039867267,0.9465867,0.5041567,-1.756774,-0.3807592,1.4003134,-2.006433,LumB
TCGA-D8-A1X8-01,0.34071422,-0.9958765,-0.13488805,-0.7210766,-1.9508095,-0.80456877,1.165302,-0.60765356,0.17075883,-1.797187,LumA
TCGA-C8-A1HM-01,0.09458384,0.13630916,0.5103839,1.1794894,1.7055924,0.22894222,-1.3193895,0.5328843,2.4896462,-2.4649348,LumB
TCGA-AO-A0J5-01,-0.54145753,-0.66164243,-1.461299,1.1971376,-2.4577506,-0.8369405,-1.623109,-1.5071195,-0.6854378,-0.49919388,LumA
TCGA-A8-A08T-01,-0.77575016,-0.62079304,-0.50070673,-0.11860893,-0.3506922,-0.7937639,-0.8937255,-0.45958513,-0.05062615,-1.3049444,LumA
TCGA-AC-A2BK-01,4.5724688,0.43907052,-1.2894855,1.6389602,3.3243783,-0.026878744,1.834676,-0.4081886,1.9015596,4.0313787,Basal
TCGA-A2-A0YM-01,1.2134815,0.07473832,-0.2822625,0.8873352,0.58161855,-0.24087778,-0.62689346,4.1933537,0.18942575,2.7582035,Basal
TCGA-A1-A0SO-01,3.445331,0.41285253,-0.49909252,1.4671052,1.7330872,-0.35054234,1.5149611,0.30566287,1.5246352,3.066783,Basal
TCGA-AO-A129-01,2.0391123,0.5834015,0.0033005401,0.09738682,-0.39087266,1.6211268,0.564811,1.9798722,0.6620426,0.29270428,Basal
TCGA-A8-A08I-01,-0.23493189,-1.469245,-0.20953909,1.141513,0.035850234,-1.4994838,0.05513656,0.77604216,1.885128,-2.6117756,LumB
TCGA-C8-A130-01,-0.2638486,0.2225721,0.73437023,0.21158913,0.08889513,1.0621977,-0.11231109,-0.24419028,-0.13743909,-0.6502074,LumB
TCGA-C8-A1HI-01,-0.47271377,-0.07162914,1.2702503,-0.5563753,0.16768363,0.74734783,1.6689055,0.5334559,-1.3229259,-1.7182674,LumA
TCGA-AO-A1KT-01,-0.7882078,-0.5903743,0.1500723,-0.052005924,0.55404294,0.024034824,-0.44678137,-0.034954034,-0.55574894,-0.66993535,LumB
TCGA-C8-A12W-01,-1.3261057,-0.56263524,-0.046505712,0.8277224,0.962059,-0.7111138,-1.0373648,-0.02809155,0.31403184,-2.6336238,LumB
TCGA-E9-A247-01,-0.009940758,-0.38494962,1.022915,0.0015032962,0.654182,0.64594674,0.80663186,-0.44424617,-0.69177246,-0.97128886,LumA
TCGA-AQ-A1H3-01,-0.3368192,-0.80835396,-0.5599788,-0.24513516,-1.7098582,-0.79901326,-0.23606935,0.29852462,-0.06376102,-1.2200216,LumA
TCGA-B6-A1KI-01,0.48147807,0.31319672,-0.41174394,-1.69117,-2.1815379,0.10211986,-0.6662109,-2.1342344,-1.092311,-0.29770473,LumA
TCGA-EW-A1J1-01,0.5409729,-1.3680234,0.26309806,-0.2188536,0.59486055,-1.1853347,0.5177185,-1.9403237,1.9439379,-3.1038356,LumA
TCGA-B6-A0RN-01,-0.12510177,0.13557969,-0.5469229,-1.2589432,-1.3343251,-0.1408896,-1.319029,-1.5894083,-0.07021385,-0.8855203,LumA
TCGA-BH-A0BL-01,-0.44131786,-0.28767645,-0.14305091,0.75857943,-1.9921069,0.99546766,-0.3057724,3.0457535,-1.3673443,0.18406442,Basal
TCGA-AN-A0XV-01,0.12571824,-0.09487494,0.005806431,-0.27981338,-1.3458022,0.14511427,0.09987525,0.0470685,0.14048466,-1.0222025,LumA
TCGA-AR-A2LQ-01,0.36876824,0.046451464,-0.63925105,-0.53970283,-3.9261267,0.70579696,0.8968894,1.6139992,-2.1210735,-0.60459775,Normal
TCGA-AO-A03P-01,0.36902475,-0.44099754,0.010088101,0.52371776,1.7733988,-0.08422156,-0.6446395,-1.6635909,1.6410618,-1.5179157,LumB
TCGA-B6-A0X7-01,0.9539338,0.450616,0.21402821,-0.59155214,-2.3220677,0.2937255,1.0966237,-1.038495,-1.7305517,-0.17973837,LumA
TCGA-A8-A07B-01,-1.1301811,1.872533,-0.8025576,-0.9863601,1.8905765,0.22488138,-3.684238,-1.8552941,-0.70322573,0.1497412,LumA
TCGA-A8-A086-01,-1.2177022,-1.6002659,0.14556298,-0.6229386,0.75373507,-1.1899204,0.057203583,-0.548285,-1.6636469,-1.7127099,LumA
TCGA-BH-A1FU-01,-0.6823792,-0.14632908,-0.65752834,0.25503173,-1.8400724,0.7441987,-0.99728966,2.464859,-1.2396519,-0.4225026,Normal
TCGA-B6-A0RI-01,-1.9663604,-1.1773223,0.15471014,-1.2458576,1.1019392,-0.5588684,-0.5547862,0.1268256,-2.4320273,-1.8720895,LumA
TCGA-E9-A248-01,-0.75026995,0.24509223,0.05480934,2.283679,-0.08772366,0.74920607,-1.3857044,3.0361695,0.75994134,-1.7967689,Her2
TCGA-A7-A26I-01,-0.66416466,0.7708316,-0.052940004,0.036453117,-0.2890146,0.10447388,-1.1857076,1.405407,-1.2156371,2.654195,Basal
TCGA-E2-A14W-01,-1.0494388,-0.603719,0.5084732,-1.1317791,3.5072432,0.3663385,-1.1660424,-2.9869177,-1.9910823,0.9237155,LumB
TCGA-B6-A0I1-01,0.21732491,1.7765751,0.07913064,-0.32647192,4.4140105,3.7309935,-0.20932357,1.2822134,-0.51789796,3.0317867,Basal
TCGA-GM-A2DI-01,-0.17870873,-1.055318,-0.31473443,0.06807652,-1.9229618,-0.87105393,0.09845469,1.1011935,0.8089839,-2.2030478,LumA
TCGA-EW-A1PE-01,-0.8708039,-0.8743737,-0.64769226,-1.7210281,-1.4862925,-1.0357141,-0.8969454,0.14487326,0.47751722,-2.8472602,LumA
TCGA-BH-A1F2-01,-0.39731786,0.60838765,-1.4118689,0.004109774,-2.1451554,0.5654988,-2.0830677,-1.7900791,-1.208396,0.86257267,LumB
TCGA-BH-A0BD-01,-0.3263674,-0.5927517,-0.08963173,0.012765724,-0.86339855,-0.36481577,-0.08891029,0.5086284,0.066949084,-1.0307908,LumB
TCGA-A7-A0DA-01,-0.59134257,0.9729336,-0.25108624,-0.6070335,1.037848,1.5640752,-0.5991398,3.001727,-2.3865225,4.1936693,Basal
TCGA-A2-A25C-01,-0.919366,-0.83604544,-0.23031142,0.21358964,-0.717784,-0.709905,-0.23929581,0.21463528,-0.37006816,-1.6706997,LumB
TCGA-E2-A14V-01,-1.0675899,-0.31495655,0.43837187,0.049710535,0.9373462,0.5358159,-0.1570172,0.35701773,-1.0379903,-1.2193654,Her2
TCGA-B6-A0WX-01,0.55918676,0.46948534,0.3176361,0.041602124,-1.260589,2.0782075,0.9096322,1.8772147,-1.1372073,-0.13877109,Basal
TCGA-BH-A0DV-01,0.879397,0.7986685,-0.65436757,-1.1078876,-3.953485,0.79841673,0.07793832,-0.04619872,-1.6195606,-0.7854335,LumA
TCGA-A8-A09V-01,-0.6373443,-2.3172657,-0.9657328,-2.121642,-1.6862383,-2.4928296,0.25542444,-1.3972511,-1.8959824,-2.0189471,LumA
TCGA-BH-A0HP-01,0.23034605,-0.02301056,0.28308532,-1.0814232,-1.4498149,0.21637951,0.970918,0.20308864,-0.86190295,-1.150661,LumA
TCGA-B6-A0I8-01,-0.6884596,-0.9260843,0.34734473,-0.30053416,0.5724367,-0.46248552,-0.12190298,-1.2139482,-0.71808934,-1.8492833,LumA
TCGA-E9-A1N8-01,1.2748737,0.063306615,-0.05070626,-0.27246642,1.5527147,-0.29779336,1.2597176,2.5435805,-0.3501845,4.4901,Basal
TCGA-AR-A24Q-01,1.6019332,-0.14445367,-0.33820578,0.21986833,-0.7797221,-0.9236803,0.3705427,2.9330976,0.55696714,2.3293598,Basal
TCGA-AR-A0U0-01,1.1084591,1.9202635,-0.96304977,1.0648263,1.9892154,0.88273144,-2.6343534,3.8175812,0.992489,0.8858433,Basal
TCGA-B6-A0RG-01,-1.1379074,-0.7143283,1.1927179,-0.002937533,2.1828008,0.85318744,0.70765156,0.21806666,-1.4652942,-2.1291144,LumA
TCGA-A7-A0CE-01,0.32994,-0.02942039,0.053692147,0.22061592,0.367697,0.55727535,0.36328852,1.9516652,-0.60826206,1.3028777,Basal
TCGA-AC-A2FO-01,0.6605403,-0.54790556,0.016991105,1.0469075,-2.5218666,-0.28420043,1.0502808,0.5974785,0.29428357,-1.7092934,LumA
TCGA-C8-A12Y-01,-0.15765199,0.67250234,1.7351964,-1.757539,1.601738,1.7427709,0.33482397,-0.7930483,-0.17904761,-2.4457488,LumA
TCGA-B6-A0X4-01,0.3564688,-1.6280541,2.7744746,-4.261687,4.254552,-2.349131,2.1464348,-5.7132974,-2.6339834,3.6099877,LumA
TCGA-AC-A2BM-01,0.16871245,-1.5605804,-0.26960945,0.71952486,-0.20289092,-1.8858203,0.28692618,-1.2973276,1.5130544,-2.886439,LumB
TCGA-E2-A15G-01,0.16941726,-1.5364357,-0.35936347,-2.3414037,-0.73136806,-1.168322,-0.40923572,-2.5378315,-0.71390176,-1.3562403,LumA
TCGA-D8-A146-01,-0.89873236,-1.0839998,-0.6559225,-1.0380747,-2.2676997,-1.0846262,0.12106011,0.51792586,-0.9217913,-1.648697,LumA
TCGA-C8-A12U-01,0.8065614,-1.143958,0.92187095,2.7889676,3.1399584,0.84095407,0.096459895,-0.9827033,2.646324,-2.0190277,LumB
TCGA-B6-A0WT-01,-1.7282268,-1.6571232,0.43993947,-1.0008286,0.33415526,-1.4059764,0.83225715,0.02478686,-1.9308075,-2.9912887,LumA
TCGA-C8-A27A-01,-0.7808928,-2.7628334,0.6960879,4.386745,3.1945174,-1.5689399,2.213614,-0.22670943,-0.18147728,-1.3373576,LumB
TCGA-A8-A081-01,-1.2743303,-0.2507602,0.40635478,2.3490007,0.40894967,0.13208699,-0.9480865,1.6435008,1.0072953,-2.358071,LumB
TCGA-AO-A03O-01,-0.23075944,0.5211349,0.25196257,0.4310944,0.8572165,0.31722727,-1.365555,-0.027259782,1.7478268,-1.9338536,LumB
TCGA-D8-A1XW-01,1.2243315,0.96392995,-0.99400806,-0.48142815,-0.8170997,1.0609733,-1.245592,2.1449606,-0.7940372,2.525637,Normal
TCGA-E2-A15L-01,-0.61608976,-1.0178679,-0.3612345,-2.495473,-0.38563043,-0.8034576,-1.0759352,-1.3028611,-1.348134,-1.4452094,LumA
TCGA-E2-A105-01,-0.22440124,-1.4167237,1.495081,2.1767485,1.7504787,0.31246096,1.5677403,-1.3098131,-0.9469067,-0.91091704,LumA
TCGA-E2-A15H-01,-0.5845052,-0.3347932,0.7063,-0.872134,0.48873734,0.38178426,0.2722217,-0.0721797,-0.7640351,-1.8504773,LumA
TCGA-BH-A18S-01,1.2114336,-0.5528327,-0.5051817,-2.7298079,-0.65112245,-0.5226364,-0.7463342,-3.939184,1.2048705,-1.3652456,LumA
TCGA-AR-A1AO-01,0.0045538396,-0.00078497827,-0.17492169,0.9522733,-1.9087503,1.6351036,-0.37218553,2.7057786,-0.78416,-0.78055656,Normal
TCGA-AC-A23G-01,-0.65652156,-0.14269936,-0.11038936,-1.5182947,-1.3144164,0.27892154,-0.107213125,1.1649053,-2.2456913,-0.003489904,LumA
TCGA-AN-A0FV-01,-2.9911957,0.2944674,0.08410519,0.7641252,2.4479315,1.1406585,-2.0639744,0.7536437,-2.5703392,0.6388891,Her2
TCGA-AR-A24Z-01,-0.85284644,-1.0036237,0.026510503,0.30724475,0.17981909,-0.5355152,-0.3156763,-0.5764064,-0.47272465,-1.3114902,LumB
TCGA-D8-A145-01,-0.19728762,-1.3806232,-0.06846542,0.35523632,-2.7885838,-1.3851584,1.750931,0.88877314,-0.7392553,-1.6886184,LumA
TCGA-D8-A1XB-01,-1.5869942,-1.3810402,0.043363728,-1.4570143,-0.5199084,-1.1482323,0.21213531,0.5617818,-2.4802766,-1.4611714,LumA
TCGA-A2-A0YL-01,-0.3467102,-0.83462155,0.28031525,-0.776872,-1.8136569,-0.5535401,1.6216339,1.2566856,-1.3140608,-1.4471244,LumA
TCGA-C8-A12Q-01,-1.195416,0.16392358,-0.5913297,0.7613946,-1.1161295,0.7458284,-1.5251667,1.7929887,-0.83145547,-1.0858346,Her2
TCGA-BH-A0HI-01,-0.24769467,-0.33555692,0.4008732,-2.6739006,-0.14197044,0.10523104,-0.55145645,-0.9727894,-0.4703121,-1.6551766,LumA
TCGA-A2-A0EW-01,0.6707033,-0.40054744,-0.6710282,-0.47381037,-3.9610393,-0.34887728,1.0751903,0.6002527,-1.5719994,-0.8021766,LumA
TCGA-A2-A0D2-01,2.2693148,0.6685987,-0.48240733,-0.19918668,-0.68052155,1.575156,-0.22090255,1.4033582,1.0958167,1.0558673,Basal
TCGA-EW-A1J3-01,0.17492345,-0.07884434,0.74445015,-1.3271654,-0.06751386,0.37156117,0.45749357,-1.1137329,-1.4391453,-0.40509075,LumA
TCGA-EW-A1P3-01,0.4778642,0.20929016,1.1303751,-0.39721912,-0.39664638,1.0434797,1.1294196,-0.6913914,-0.41322947,-1.267756,LumA
TCGA-BH-A1EY-01,-1.1833603,-0.2308854,-0.42264888,0.476755,-0.71603066,-0.118900955,-1.2538267,0.26240933,-0.2902626,-1.1533302,LumA
TCGA-A2-A259-01,-0.56668454,-1.4716116,-0.23028836,-0.016400319,-1.793784,-1.5501862,0.9661038,0.8327414,-0.59666955,-1.8299063,LumA
TCGA-E2-A1B1-01,-0.3121127,-0.9553911,-0.6036039,0.21387526,-2.5187254,-0.16708702,0.28301686,1.721358,-0.949491,-0.68358386,LumA
TCGA-AR-A2LR-01,-1.1561646,-0.73608404,1.2038857,0.14908352,-1.6685323,-1.5440847,3.1919882,3.1540737,-2.636716,4.5481825,Basal
TCGA-D8-A1XF-01,0.51613665,-1.917591,0.33980906,3.1315038,2.5663369,-0.48388693,1.2731483,-1.7147181,1.36466,-2.1985211,LumB
TCGA-AR-A0U4-01,2.4408326,0.2596869,-0.7175745,0.06973219,-0.99922365,0.3327694,-1.1422536,2.0289922,1.8104851,1.0856873,Basal
TCGA-C8-A26X-01,-0.00082848966,3.2332404,-0.43475074,0.37020826,-0.8731303,2.008923,-3.585362,1.076901,1.1500291,-0.95738214,Her2
TCGA-E9-A1N6-01,-2.1707451,0.2381474,-0.4553976,0.02841815,0.78433794,0.36928627,-2.3247542,-0.48244232,-1.721259,-0.12031025,LumB
TCGA-A8-A08C-01,0.37279224,-0.56151366,-1.002008,-2.2400954,-0.7110952,-0.7593261,-1.4361165,-2.8119738,-0.42287597,0.13466161,LumA
TCGA-BH-A0H7-01,-1.6553386,-0.8301631,0.13928431,0.64815325,0.9557476,-0.19470319,-0.6807561,0.21952668,-1.2678026,-1.2800443,LumA
TCGA-BH-A0E1-01,-0.08911543,-0.63738775,1.4902595,-2.240851,0.3164512,-0.13128617,1.5156308,-0.65260947,-0.6120969,-1.3287164,LumA
TCGA-BH-A28Q-01,-0.41882598,-1.1996496,-0.48646986,-1.5100791,-1.3097109,-1.2205957,0.10593089,-0.45887667,-0.29106224,-1.6982721,LumA
TCGA-A2-A1FX-01,-0.1734924,-1.420019,0.012529243,1.0966758,-0.07526825,-1.2206202,0.6374765,-1.2338837,-0.11243999,-1.6831677,LumB
TCGA-E2-A10F-01,-0.98121583,-1.2376071,-0.79760647,-0.874915,-1.449333,-1.2712296,-0.7244001,0.22776705,-0.79782474,-1.6083859,LumA
TCGA-A1-A0SE-01,-0.3976078,-0.68040013,0.2582229,-1.0070487,-1.1563879,-0.49351385,1.1169422,0.5220944,-1.1024357,-1.4739239,LumA
TCGA-E2-A1B5-01,2.131224,0.6084279,0.7165888,0.72626764,-2.6481175,1.4638492,0.6052893,0.17254888,2.2867773,-1.9321475,LumA
TCGA-BH-A0DE-01,0.33079216,-0.037916556,0.20580342,-0.032069713,-1.4351453,0.2865761,0.70066285,-0.39461586,-0.8996836,-0.4569728,LumA
TCGA-E2-A14P-01,-0.046969302,1.0264388,0.74022496,1.1839521,-0.29143283,1.6981087,-0.35504815,0.82196116,0.41844988,-1.1812813,Her2
TCGA-E9-A227-01,0.616268,-0.023170799,0.046403036,-1.2397249,-1.6467925,0.14365923,0.015038995,-0.73195124,0.7921852,-1.27901,LumA
TCGA-A8-A07O-01,1.2645069,0.88311404,-0.8058886,0.45468453,1.8735867,0.45675763,-1.0150911,2.2646642,0.7584878,1.8952259,Basal
TCGA-BH-A18T-01,1.9333363,0.981826,-0.87944776,-0.29416788,0.25278276,1.0260628,-0.9393543,1.224836,0.84888506,2.1048818,Basal
TCGA-AO-A0JA-01,-1.0926158,-0.66306096,-0.043421626,0.2705442,-0.5212117,-0.43689224,-0.147902,0.58825517,-0.71998775,-1.7826043,LumA
TCGA-B6-A0IO-01,-0.13529167,-0.31189567,0.8011618,-0.36906117,1.0308595,0.60807574,0.20197257,-0.56572807,-0.25508583,-0.7992319,LumA
TCGA-E9-A1QZ-01,1.0275239,-0.7337686,0.10124701,0.9342931,-2.4126189,-0.077313334,0.95019835,0.80163103,0.6807691,-1.4685961,LumA
TCGA-AC-A2B8-01,-0.6422754,-0.9974085,-1.4408551,-0.26395583,-2.4639623,-1.2419573,-1.2127405,-0.22722271,-0.8565966,-1.1179605,LumA
TCGA-E2-A1LH-01,2.5130877,1.2433902,0.36647934,-0.0025207773,-0.9887222,3.1686084,0.28960174,0.9276903,1.2083983,0.008389354,Basal
TCGA-EW-A1OY-01,-0.28003445,-0.36770368,0.7321864,-0.26034015,1.0136698,0.4533114,0.0923814,-0.2858137,0.2611647,-1.6292216,LumB
TCGA-A2-A0CQ-01,0.5997389,0.10772352,0.72992086,-2.5894728,0.13447966,0.47238758,-0.30122134,-2.667961,-0.39419055,-0.72183657,LumA
TCGA-AR-A1AL-01,-0.115157895,-1.0436633,-0.3152031,-0.48090065,-3.0315237,-0.8076836,1.6790408,0.82012683,-1.5236902,-1.1205603,LumA
TCGA-E9-A22B-01,-0.5466244,-1.0705887,0.55076736,1.4450667,0.44602513,-0.17145965,0.47308582,-0.8703498,-0.94554114,-0.44954264,LumA
TCGA-C8-A26Z-01,-0.86081415,-1.2566897,0.37053475,1.3286624,0.9003598,-0.59754527,0.29211062,-0.78150725,-0.31978154,-2.2340178,LumA
TCGA-E2-A1IH-01,0.27506453,-0.18173565,-0.41799808,0.7190295,-1.8956275,0.17726463,-1.1654513,-0.04416707,0.9034034,-0.8298348,LumA
TCGA-E2-A14S-01,0.5239941,-0.8883957,0.06933239,0.3165452,0.12007375,-0.65148854,0.0863867,-1.795011,1.0615011,-1.4532655,LumB
TCGA-A8-A07E-01,-0.71075416,-0.60081,-0.429677,0.29256028,-1.433589,-0.22987747,-0.36994463,0.24936143,-1.1093234,-0.4096653,LumA
TCGA-C8-A1HO-01,0.20843983,-1.5638273,0.08634545,2.783001,1.4502705,-0.78486276,0.6482824,-1.5444467,1.3898916,-1.9444746,LumA
TCGA-A2-A1FZ-01,-0.40967274,-0.7073667,-0.885927,-0.52715796,-2.4230502,-0.75691915,-0.2841155,-0.20873776,-1.1169635,-0.9827995,LumA
TCGA-D8-A27M-01,1.0363394,-0.92291117,-0.859484,0.7734677,-1.9983802,-0.4520019,-0.9550312,3.7192402,0.15361479,1.3376809,Basal
TCGA-E9-A228-01,-0.5316419,-2.1324866,-0.30387762,2.3838842,1.7465214,-1.4007726,0.2702388,-3.2357986,-0.69397783,-0.018485166,LumB
TCGA-AR-A1AW-01,1.3435647,-0.7609881,-0.41876954,2.1784048,-1.976121,-1.2350881,-1.595911,1.4395255,3.3324544,-2.1512434,LumB
TCGA-EW-A1P8-01,1.4485365,1.0202259,-0.38937253,-0.24328527,-0.3009098,1.7525735,-0.37706172,1.4872131,0.1915972,1.1144233,Basal
TCGA-BH-A0H6-01,-0.68934697,-0.897559,-0.12297354,-0.6391429,0.12780413,-0.6133199,-0.5546296,-1.3592857,-1.5359223,-0.38273373,LumA
TCGA-D8-A1JF-01,-0.94000614,2.5807436,-1.0555047,0.65739006,-1.4246067,1.3866541,-4.4569955,0.43039638,0.3865145,-0.629408,Her2
TCGA-C8-A273-01,-0.60770035,-0.65114915,0.731545,-0.027766027,0.84751964,0.17081472,0.33895168,-0.379919,-0.17664404,-2.1049247,LumA
TCGA-C8-A132-01,-1.4310994,-0.9801588,0.57608527,0.6273909,-0.36164194,-0.05338767,0.97102535,2.3279634,-0.9473573,-2.145208,LumA
TCGA-A8-A075-01,-1.5390533,0.24726312,-0.21153498,1.2907958,0.012517497,-0.27014387,-2.2021725,0.5649948,0.7534969,-1.978984,LumB
TCGA-A1-A0SD-01,-0.8882176,-0.9012528,0.28162396,0.21602911,-0.9692904,-0.59443116,1.0208025,0.9306306,-1.3367368,-1.2802755,LumA
TCGA-AR-A256-01,1.3251059,1.0897816,-1.1350538,-0.4187754,0.7097799,1.2065042,-1.195026,2.1632113,-0.40201578,3.627349,Basal
TCGA-A2-A0T3-01,-0.63718516,-0.8185219,0.6239694,0.53230643,0.13770165,-0.11400594,0.99620295,0.10374099,-1.0234753,-1.3588712,LumB
TCGA-A7-A0CD-01,-0.09598457,-1.5172762,-0.4769469,-0.8491436,-0.5258439,-1.3823229,-0.3715247,-2.1002934,0.26447022,-2.097764,LumA
TCGA-A8-A07I-01,-1.1597321,0.15385304,-0.5835861,0.6212047,-0.3419357,-0.5552877,-2.1482506,0.096259825,0.47293553,-1.5240142,Her2
TCGA-BH-A208-01,0.043510083,1.9306233,-0.6512225,-0.73906845,-1.9876069,2.6544619,-1.5107311,1.5523366,-1.6260986,0.29318753,Normal
TCGA-BH-A1F6-01,0.9185679,0.5270051,-0.46580744,0.41832164,0.30860037,0.76998556,-0.70054036,2.5057416,-0.25785515,1.5933138,Basal
TCGA-E2-A1IK-01,1.968502,-0.46482378,2.5126827,-1.8612425,-0.10801367,-0.58501136,3.502458,-1.8546898,2.5661714,-1.399919,LumA
TCGA-AR-A24X-01,-0.21792126,-0.21322083,-0.15839678,-1.517733,-1.1497072,-0.33588988,-0.6246384,-0.2622867,0.09625797,-1.7252804,LumA
TCGA-E2-A1IE-01,0.235082,-1.2966154,0.61425567,0.86983496,-0.024474181,-1.0477782,1.3570939,-2.152554,-0.62712777,-0.87813663,LumA
TCGA-A7-A2KD-01,-1.5587202,-0.95985633,0.034586906,-0.0799372,0.10261837,-0.80573976,-0.22475779,0.9677774,-0.7779784,-2.209131,LumB
TCGA-AR-A24T-01,-0.6958591,-1.130098,-0.45901448,-0.5960027,-1.4108366,-1.1998827,0.27663165,0.27709258,-1.1517154,-0.88405454,LumA
TCGA-E2-A150-01,0.91145474,1.2400124,-0.8990125,-0.17292506,-0.28908834,1.18396,-1.8096083,2.5313702,-0.26928735,2.0927365,Basal
TCGA-AR-A251-01,-0.38133338,-0.5057212,0.14426246,1.000641,-1.1415769,0.02511942,0.051732153,3.6634002,-1.2867602,2.0983024,Basal
TCGA-BH-A0B1-01,-1.0728538,-0.52745694,0.43911538,0.03974496,0.3039012,0.52293324,0.36302996,0.946523,-1.2556757,-1.4089329,LumA
TCGA-D8-A1JE-01,-1.1316807,-1.2026294,-0.90365446,-2.1468153,0.102380276,-1.4559544,-2.0635326,-1.8772967,-0.61127055,-1.5259932,LumB
TCGA-A2-A0CP-01,0.73642015,1.0742595,0.72100323,-1.0817738,-1.4404035,1.3017582,0.92735726,0.017708503,-1.2424883,-0.9172275,LumA
TCGA-C8-A274-01,-1.6824687,-0.019236304,0.21635768,-1.0589876,1.769321,0.41634887,-1.6185714,-0.55939543,-1.1084275,-1.3287725,LumB
TCGA-AO-A0JC-01,1.6652876,-0.2771504,0.3550033,1.6433805,-2.4248517,0.29127908,-0.45259422,2.0722768,2.7419589,-2.092384,LumA
TCGA-AR-A0U2-01,-1.8305217,-2.1626215,0.62435365,4.8223224,2.5218399,-0.6798936,0.37383693,0.67077816,-0.47178522,-1.845906,LumB
TCGA-B6-A0IH-01,0.8011217,0.081939876,0.18891804,-0.39968872,-2.5723534,0.40628552,1.3158944,0.75712943,-0.88150465,-1.027719,LumA
